province,alert_date,alert_type,lead_time_days
elena,1991-06-05,Calor extremo,17
elena,1991-06-05,Calor extremo,16
elena,1991-06-08,Calor extremo,16
elena,1991-06-09,Calor extremo,16
elena,1991-07-19,Calor extremo,47
elena,1991-07-19,Calor extremo,39
elena,1991-08-01,Calor extremo,47
elena,1991-08-02,Calor extremo,47
elena,1991-08-03,Calor extremo,47
elena,1991-08-04,Calor extremo,47
elena,1991-08-05,Calor extremo,47
elena,1991-08-05,Calor extremo,46
elena,1991-07-21,Calor extremo,20
elena,1991-07-22,Calor extremo,20
elena,1991-12-08,Calor extremo,11
elena,1991-12-15,Calor extremo,11
elena,1991-12-14,Calor extremo,6
elena,1991-12-13,Calor extremo,4
elena,1991-12-15,Calor extremo,0
elena,1992-01-26,Calor extremo,41
elena,1992-06-02,Calor extremo,60
elena,1992-06-05,Calor extremo,60
elena,1992-06-06,Calor extremo,59
elena,1992-04-22,Calor extremo,13
elena,1992-05-04,Calor extremo,13
elena,1992-05-05,Calor extremo,13
elena,1992-05-17,Calor extremo,13
elena,1992-06-26,Calor extremo,42
elena,1992-06-28,Calor extremo,42
elena,1992-06-29,Calor extremo,42
elena,1992-06-30,Calor extremo,42
elena,1992-07-02,Calor extremo,42
elena,1992-07-04,Calor extremo,42
elena,1992-07-05,Calor extremo,42
elena,1992-07-06,Calor extremo,42
elena,1992-07-09,Calor extremo,42
elena,1993-06-04,Calor extremo,46
elena,1993-06-12,Calor extremo,46
elena,1993-06-13,Calor extremo,46
elena,1995-01-13,Calor extremo,56
elena,1995-01-14,Calor extremo,56
elena,1995-01-15,Calor extremo,56
elena,1994-12-15,Calor extremo,22
elena,1994-12-15,Calor extremo,11
elena,1994-12-16,Calor extremo,11
elena,1997-07-11,Calor extremo,56
elena,1997-07-12,Calor extremo,56
elena,1997-07-16,Calor extremo,56
elena,1997-07-17,Calor extremo,56
elena,1997-07-18,Calor extremo,56
elena,1997-07-19,Calor extremo,56
elena,1997-07-21,Calor extremo,55
elena,1997-07-22,Calor extremo,55
elena,1997-07-23,Calor extremo,55
elena,1997-07-24,Calor extremo,55
elena,1997-07-25,Calor extremo,55
elena,1997-07-27,Calor extremo,56
elena,1997-07-28,Calor extremo,56
elena,1997-07-29,Calor extremo,56
elena,1997-07-30,Calor extremo,56
elena,1997-07-30,Calor extremo,53
elena,1997-07-31,Calor extremo,53
elena,1997-08-01,Calor extremo,53
elena,1997-08-02,Calor extremo,53
elena,1997-08-03,Calor extremo,53
elena,1997-08-04,Calor extremo,53
elena,1997-08-05,Calor extremo,53
elena,1997-08-06,Calor extremo,53
elena,1997-08-07,Calor extremo,53
elena,1997-08-09,Calor extremo,54
elena,1997-08-10,Calor extremo,53
elena,1997-08-11,Calor extremo,53
elena,1997-08-15,Calor extremo,56
elena,1997-08-16,Calor extremo,56
elena,1997-08-17,Calor extremo,56
elena,1997-08-18,Calor extremo,56
elena,1997-08-19,Calor extremo,56
elena,1997-08-20,Calor extremo,56
elena,1997-08-21,Calor extremo,56
elena,1997-08-22,Calor extremo,56
elena,1997-08-23,Calor extremo,56
elena,1997-08-24,Calor extremo,56
elena,1997-08-25,Calor extremo,56
elena,1997-08-26,Calor extremo,56
elena,1997-08-27,Calor extremo,56
elena,1997-08-28,Calor extremo,56
elena,1997-08-29,Calor extremo,56
elena,1997-08-29,Calor extremo,55
elena,1997-08-30,Calor extremo,55
elena,1997-08-31,Calor extremo,55
elena,1997-09-01,Calor extremo,55
elena,1997-09-02,Calor extremo,55
elena,1997-09-03,Calor extremo,55
elena,1997-09-04,Calor extremo,55
elena,1997-09-05,Calor extremo,55
elena,1997-09-06,Calor extremo,55
elena,1997-09-07,Calor extremo,55
elena,1997-09-08,Calor extremo,55
elena,1997-09-09,Calor extremo,55
elena,1997-09-10,Calor extremo,55
elena,1997-09-11,Calor extremo,55
elena,1997-09-12,Calor extremo,55
elena,1997-09-13,Calor extremo,55
elena,1997-09-14,Calor extremo,55
elena,1997-09-15,Calor extremo,55
elena,1997-09-16,Calor extremo,55
elena,1997-09-17,Calor extremo,55
elena,1997-09-18,Calor extremo,55
elena,1997-09-19,Calor extremo,55
elena,1997-09-20,Calor extremo,55
elena,1997-09-21,Calor extremo,55
elena,1997-09-22,Calor extremo,55
elena,1997-09-23,Calor extremo,55
elena,1997-09-24,Calor extremo,55
elena,1997-09-25,Calor extremo,55
elena,1997-09-26,Calor extremo,55
elena,1997-09-27,Calor extremo,55
elena,1997-09-28,Calor extremo,55
elena,1997-09-29,Calor extremo,55
elena,1997-09-30,Calor extremo,55
elena,1997-10-01,Calor extremo,55
elena,1997-10-02,Calor extremo,55
elena,1997-10-02,Calor extremo,54
elena,1997-10-03,Calor extremo,54
elena,1997-10-04,Calor extremo,54
elena,1997-10-06,Calor extremo,55
elena,1997-10-07,Calor extremo,55
elena,1997-09-17,Calor extremo,34
elena,1997-09-18,Calor extremo,34
elena,1997-10-11,Calor extremo,56
elena,1997-10-12,Calor extremo,56
elena,1997-10-13,Calor extremo,56
elena,1997-09-22,Calor extremo,34
elena,1997-09-23,Calor extremo,34
elena,1997-09-24,Calor extremo,34
elena,1997-10-16,Calor extremo,55
elena,1997-10-17,Calor extremo,55
elena,1997-10-19,Calor extremo,56
elena,1997-10-20,Calor extremo,56
elena,1997-10-21,Calor extremo,56
elena,1997-10-22,Calor extremo,56
elena,1997-10-23,Calor extremo,56
elena,1997-10-04,Calor extremo,36
elena,1997-10-05,Calor extremo,36
elena,1997-10-06,Calor extremo,36
elena,1997-10-07,Calor extremo,36
elena,1997-10-08,Calor extremo,36
elena,1997-10-09,Calor extremo,36
elena,1997-10-10,Calor extremo,36
elena,1997-10-11,Calor extremo,36
elena,1997-10-31,Calor extremo,55
elena,1997-11-01,Calor extremo,55
elena,1997-11-02,Calor extremo,55
elena,1997-11-03,Calor extremo,55
elena,1997-11-07,Calor extremo,58
elena,1997-11-08,Calor extremo,58
elena,1997-11-10,Calor extremo,59
elena,1997-11-11,Calor extremo,59
elena,1997-11-12,Calor extremo,59
elena,1997-11-13,Calor extremo,59
elena,1997-11-14,Calor extremo,59
elena,1997-11-15,Calor extremo,59
elena,1997-11-16,Calor extremo,59
elena,1997-11-17,Calor extremo,59
elena,1997-11-18,Calor extremo,59
elena,1997-11-18,Calor extremo,58
elena,1997-11-19,Calor extremo,58
elena,1997-11-20,Calor extremo,58
elena,1997-11-21,Calor extremo,58
elena,1997-11-21,Calor extremo,57
elena,1997-11-23,Calor extremo,58
elena,1997-11-26,Calor extremo,60
elena,1997-11-27,Calor extremo,60
elena,1997-11-25,Calor extremo,57
elena,1997-11-25,Calor extremo,56
elena,1997-11-26,Calor extremo,56
elena,1997-11-27,Calor extremo,56
elena,1997-11-28,Calor extremo,56
elena,1997-11-29,Calor extremo,56
elena,1997-11-30,Calor extremo,56
elena,1997-12-01,Calor extremo,56
elena,1997-12-02,Calor extremo,56
elena,1997-12-03,Calor extremo,56
elena,1997-12-04,Calor extremo,56
elena,1997-12-05,Calor extremo,56
elena,1997-12-06,Calor extremo,56
elena,1997-12-07,Calor extremo,56
elena,1997-12-08,Calor extremo,56
elena,1997-12-09,Calor extremo,56
elena,1997-12-12,Calor extremo,58
elena,1997-12-13,Calor extremo,58
elena,1997-11-13,Calor extremo,27
elena,1997-10-18,Calor extremo,0
elena,1997-10-19,Calor extremo,0
elena,1997-10-30,Calor extremo,10
elena,1997-10-31,Calor extremo,10
elena,1997-11-01,Calor extremo,10
elena,1997-11-02,Calor extremo,10
elena,1997-10-31,Calor extremo,7
elena,1997-11-04,Calor extremo,10
elena,1997-11-02,Calor extremo,7
elena,1997-11-06,Calor extremo,10
elena,1997-11-07,Calor extremo,10
elena,1997-11-08,Calor extremo,10
elena,1997-11-09,Calor extremo,10
elena,1997-11-10,Calor extremo,10
elena,1997-11-11,Calor extremo,10
elena,1997-11-12,Calor extremo,10
elena,1997-11-13,Calor extremo,10
elena,1997-11-14,Calor extremo,10
elena,1997-11-15,Calor extremo,10
elena,1997-11-16,Calor extremo,10
elena,1997-11-20,Calor extremo,13
elena,1997-11-21,Calor extremo,13
elena,1997-11-22,Calor extremo,13
elena,1997-11-23,Calor extremo,13
elena,1997-11-24,Calor extremo,13
elena,1997-11-25,Calor extremo,13
elena,1997-11-26,Calor extremo,13
elena,1997-11-27,Calor extremo,13
elena,1997-11-28,Calor extremo,13
elena,1997-11-29,Calor extremo,13
elena,1997-11-30,Calor extremo,13
elena,1997-12-01,Calor extremo,13
elena,1997-12-05,Calor extremo,16
elena,1997-12-13,Calor extremo,23
elena,1997-12-16,Calor extremo,25
elena,1997-12-15,Calor extremo,23
elena,1997-12-16,Calor extremo,23
elena,1997-12-18,Calor extremo,23
elena,1997-12-19,Calor extremo,23
elena,1997-12-21,Calor extremo,24
elena,1997-12-23,Calor extremo,25
elena,1997-12-24,Calor extremo,25
elena,1997-12-25,Calor extremo,25
elena,1997-12-25,Calor extremo,24
elena,1997-12-26,Calor extremo,24
elena,1997-12-27,Calor extremo,24
elena,1997-12-28,Calor extremo,24
elena,1997-12-30,Calor extremo,25
elena,1997-12-29,Calor extremo,23
elena,1998-01-01,Calor extremo,25
elena,1998-01-01,Calor extremo,24
elena,1998-01-03,Calor extremo,25
elena,1998-01-04,Calor extremo,25
elena,1997-12-29,Calor extremo,18
elena,1997-12-17,Calor extremo,5
elena,1997-12-18,Calor extremo,5
elena,1997-12-19,Calor extremo,5
elena,1998-01-25,Calor extremo,41
elena,1998-01-26,Calor extremo,41
elena,1998-01-27,Calor extremo,41
elena,1998-01-03,Calor extremo,16
elena,1998-01-29,Calor extremo,41
elena,1998-01-29,Calor extremo,40
elena,1997-12-23,Calor extremo,2
elena,1998-01-31,Calor extremo,40
elena,1998-01-31,Calor extremo,39
elena,1998-02-03,Calor extremo,40
elena,1998-02-03,Calor extremo,39
elena,1998-02-04,Calor extremo,39
elena,1997-12-28,Calor extremo,0
elena,1998-02-08,Calor extremo,40
elena,1997-12-31,Calor extremo,0
elena,1998-01-01,Calor extremo,0
elena,1998-02-11,Calor extremo,40
elena,1998-02-12,Calor extremo,40
elena,1998-02-13,Calor extremo,40
elena,1998-02-14,Calor extremo,40
elena,1998-02-15,Calor extremo,40
elena,1998-02-16,Calor extremo,40
elena,1998-02-17,Calor extremo,40
elena,1998-02-18,Calor extremo,40
elena,1998-02-20,Calor extremo,40
elena,1998-02-23,Calor extremo,40
elena,1998-02-24,Calor extremo,40
elena,1998-03-01,Calor extremo,40
elena,1998-01-24,Calor extremo,1
elena,1998-01-28,Calor extremo,1
elena,1998-01-29,Calor extremo,1
elena,1998-01-31,Calor extremo,1
elena,1998-02-01,Calor extremo,1
elena,1998-02-02,Calor extremo,1
elena,1998-04-03,Calor extremo,60
elena,1998-04-04,Calor extremo,60
elena,1998-03-02,Calor extremo,15
elena,1998-03-03,Calor extremo,15
elena,1998-03-04,Calor extremo,15
elena,1998-04-08,Calor extremo,21
elena,1998-04-22,Calor extremo,22
elena,1998-04-23,Calor extremo,22
elena,1998-04-26,Calor extremo,22
elena,1998-04-27,Calor extremo,22
elena,1998-04-29,Calor extremo,22
elena,1998-04-30,Calor extremo,22
elena,1998-05-03,Calor extremo,22
elena,1998-05-04,Calor extremo,22
elena,1998-05-05,Calor extremo,22
elena,1998-06-05,Calor extremo,50
elena,1998-06-07,Calor extremo,51
elena,1998-06-10,Calor extremo,51
elena,1998-06-11,Calor extremo,51
elena,1998-06-12,Calor extremo,51
elena,1998-06-13,Calor extremo,51
elena,1998-06-14,Calor extremo,51
